"ИССЫК-КУЛЬСКАЯ ОБЛАСТЬ";"ТЮПСКИЙ РАЙОН";"МИХАЙЛОВСКИЙ АИЛЬНЫЙ АЙМАК";"Садоводческое товарищество ""Иссык-Куль"" УЧКНБ";41702225841010
"ИССЫК-КУЛЬСКАЯ ОБЛАСТЬ";"ТЮПСКИЙ РАЙОН";"МИХАЙЛОВСКИЙ АИЛЬНЫЙ АЙМАК";"Садоводческое товарищество ""Орион"" ПМК-371";41702225841010
"ИССЫК-КУЛЬСКАЯ ОБЛАСТЬ";"ТЮПСКИЙ РАЙОН";"МИХАЙЛОВСКИЙ АИЛЬНЫЙ АЙМАК";"Садоводческое товарищество ""Автомобилист"" Иссык-Кульской автобазы сельстройтранс";41702225841010
"ИССЫК-КУЛЬСКАЯ ОБЛАСТЬ";"ТЮПСКИЙ РАЙОН";"МИХАЙЛОВСКИЙ АИЛЬНЫЙ АЙМАК";"Садоводческое товарищество ""Летний сервис"" АО ""КПДпроектстрой""";41702225841010
"ИССЫК-КУЛЬСКАЯ ОБЛАСТЬ";"ТЮПСКИЙ РАЙОН";"МИХАЙЛОВСКИЙ АИЛЬНЫЙ АЙМАК";"Садоводческое товарищество ""Спецтехмонтажник""  АО ""Арсенал""";41702225841010
"ИССЫК-КУЛЬСКАЯ ОБЛАСТЬ";"ТЮПСКИЙ РАЙОН";"МИХАЙЛОВСКИЙ АИЛЬНЫЙ АЙМАК";"Садоводческое товарищество ""Профсоюз"" Облсовпрофа";41702225841010
"ИССЫК-КУЛЬСКАЯ ОБЛАСТЬ";"ТЮПСКИЙ РАЙОН";"МИХАЙЛОВСКИЙ АИЛЬНЫЙ АЙМАК";"Садоводческое товарищество ""Чайка"" АО ""Темир-Бетон""";41702225841010
"ИССЫК-КУЛЬСКАЯ ОБЛАСТЬ";"ТЮПСКИЙ РАЙОН";"МИХАЙЛОВСКИЙ АИЛЬНЫЙ АЙМАК";"Садоводческое товарищество ""Заря"" ПМК-228 Иссык-Кульстрой";41702225841010
"ИССЫК-КУЛЬСКАЯ ОБЛАСТЬ";"ТЮПСКИЙ РАЙОН";"МИХАЙЛОВСКИЙ АИЛЬНЫЙ АЙМАК";"Садоводческое товарищество ""Светофор"" Муниципальной троллейбусно-пассажирской автобазы";41702225841010
"ИССЫК-КУЛЬСКАЯ ОБЛАСТЬ";"ТЮПСКИЙ РАЙОН";"МИХАЙЛОВСКИЙ АИЛЬНЫЙ АЙМАК";"Садоводческое товарищество ""Керамик"" Кирпичного завода";41702225841010
"ИССЫК-КУЛЬСКАЯ ОБЛАСТЬ";"ТЮПСКИЙ РАЙОН";"МИХАЙЛОВСКИЙ АИЛЬНЫЙ АЙМАК";"Садоводческое товарищество ""Ынтымак"" Облфо";41702225841010
"ИССЫК-КУЛЬСКАЯ ОБЛАСТЬ";"ТЮПСКИЙ РАЙОН";"МИХАЙЛОВСКИЙ АИЛЬНЫЙ АЙМАК";"Садоводческое товарищество ""Радуга""";41702225841010
"ИССЫК-КУЛЬСКАЯ ОБЛАСТЬ";"ТЮПСКИЙ РАЙОН";"МИХАЙЛОВСКИЙ АИЛЬНЫЙ АЙМАК";"Садоводческое товарищество ""Дружба"" Облагропрома";41702225841010
"ИССЫК-КУЛЬСКАЯ ОБЛАСТЬ";"ТЮПСКИЙ РАЙОН";"МИХАЙЛОВСКИЙ АИЛЬНЫЙ АЙМАК";"Садоводческое товарищество ""Дорожник"" АО ""Каракол""";41702225841010
"ИССЫК-КУЛЬСКАЯ ОБЛАСТЬ";"ТЮПСКИЙ РАЙОН";"МИХАЙЛОВСКИЙ АИЛЬНЫЙ АЙМАК";"Садоволческое товарищество ""Дорожник"" АО ""Дорожник""";41702225841010
"ИССЫК-КУЛЬСКАЯ ОБЛАСТЬ";"ТЮПСКИЙ РАЙОН";"МИХАЙЛОВСКИЙ АИЛЬНЫЙ АЙМАК";"Садоводческое товарищество ""Профилактик"" ОблСЭС";41702225841010
"ИССЫК-КУЛЬСКАЯ ОБЛАСТЬ";"ТЮПСКИЙ РАЙОН";"МИХАЙЛОВСКИЙ АИЛЬНЫЙ АЙМАК";"Садоводческое товарищество ""Ак-Толкун"" Облтелерадиокомпании";41702225841010
"ИССЫК-КУЛЬСКАЯ ОБЛАСТЬ";"ТЮПСКИЙ РАЙОН";"МИХАЙЛОВСКИЙ АИЛЬНЫЙ АЙМАК";"Садоводческое товарищество ""Асыл-Таш"" АО ""Тоштук""";41702225841010
"ИССЫК-КУЛЬСКАЯ ОБЛАСТЬ";"ТЮПСКИЙ РАЙОН";"МИХАЙЛОВСКИЙ АИЛЬНЫЙ АЙМАК";"Садоводческое товарищество ""Летний сервис"" Иссык-Кульского Университета";41702225841010
"ИССЫК-КУЛЬСКАЯ ОБЛАСТЬ";"ТЮПСКИЙ РАЙОН";"МИХАЙЛОВСКИЙ АИЛЬНЫЙ АЙМАК";"Садоводческое товарищество ""Нур"" Областного отделения строительства и архитектуры";41702225841010
"ИССЫК-КУЛЬСКАЯ ОБЛАСТЬ";"ТЮПСКИЙ РАЙОН";"МИХАЙЛОВСКИЙ АИЛЬНЫЙ АЙМАК";"Садоводческое товарищество ""Арашан"" Ак-Суйского РАПО";41702225841010
"ИССЫК-КУЛЬСКАЯ ОБЛАСТЬ";"ТЮПСКИЙ РАЙОН";"МИХАЙЛОВСКИЙ АИЛЬНЫЙ АЙМАК";"Садоводческое товарищество ""Швейник"" Швейной фабрики";41702225841010
"ИССЫК-КУЛЬСКАЯ ОБЛАСТЬ";"ТЮПСКИЙ РАЙОН";"МИХАЙЛОВСКИЙ АИЛЬНЫЙ АЙМАК";"Садоводческое товарищество ""Малахит"" Уч-Кошконской ГРЭ";41702225841010
"ИССЫК-КУЛЬСКАЯ ОБЛАСТЬ";"ТЮПСКИЙ РАЙОН";"МИХАЙЛОВСКИЙ АИЛЬНЫЙ АЙМАК";"Садоводческое товарищество ""Политстал"" Сары-Джазской КГОК";41702225841010
"ИССЫК-КУЛЬСКАЯ ОБЛАСТЬ";"ТЮПСКИЙ РАЙОН";"МИХАЙЛОВСКИЙ АИЛЬНЫЙ АЙМАК";"Садоводческое товарищество ""Восход"" АО ""Улан""";41702225841010
"ИССЫК-КУЛЬСКАЯ ОБЛАСТЬ";"ТЮПСКИЙ РАЙОН";"МИХАЙЛОВСКИЙ АИЛЬНЫЙ АЙМАК";"Садоводческое товарищество ""Журналист"" Редакции газеты ""Вести Иссык-Куля""";41702225841010
"ИССЫК-КУЛЬСКАЯ ОБЛАСТЬ";"ТЮПСКИЙ РАЙОН";"МИХАЙЛОВСКИЙ АИЛЬНЫЙ АЙМАК";"Садоводческое товарищество ""Восход"" МПМК Агропромсторй";41702225841010
"ОШСКАЯ ОБЛАСТЬ";"КАРА-СУЙСКИЙ РАЙОН";"ТОЛОЙКЕНСКИЙ АИЛЬНЫЙ АЙМАК";"Общественное дачное объединение ""Горная Поляна""";41706226862040
"ОШСКАЯ ОБЛАСТЬ";"КАРА-СУЙСКИЙ РАЙОН";"ТОЛОЙКЕНСКИЙ АИЛЬНЫЙ АЙМАК";"Садоводческое товарищество  ""Управление по дачам""";41706226862050
"ЧУЙСКАЯ ОБЛАСТЬ";"АЛАМУДУНСКИЙ РАЙОН";"АК-ДЕБЕНСКИЙ АИЛЬНЫЙ АЙМАК";"Общественное объединение садоводов ""Алча""";41708203803010
"ЧУЙСКАЯ ОБЛАСТЬ";"АЛАМУДУНСКИЙ РАЙОН";"АРАШАНСКИЙ АИЛЬНЫЙ АЙМАК";"Общественное объединение садоводов ""Куруучу""";41708203809010
"ЧУЙСКАЯ ОБЛАСТЬ";"АЛАМУДУНСКИЙ РАЙОН";"АРАШАНСКИЙ АИЛЬНЫЙ АЙМАК";"Общественное объединение  садоводов ""Форт""";41708203809010
"ЧУЙСКАЯ ОБЛАСТЬ";"АЛАМУДУНСКИЙ РАЙОН";"АРАШАНСКИЙ АИЛЬНЫЙ АЙМАК";"Общественное объединение садоводов ""Приборист""";41708203809010
"ЧУЙСКАЯ ОБЛАСТЬ";"АЛАМУДУНСКИЙ РАЙОН";"АРАШАНСКИЙ АИЛЬНЫЙ АЙМАК";"Общественное объединение садоводов ""Энергия""";41708203809010
"ЧУЙСКАЯ ОБЛАСТЬ";"АЛАМУДУНСКИЙ РАЙОН";"АРАШАНСКИЙ АИЛЬНЫЙ АЙМАК";"Общественное объединение ""Товарищество садоводов Ала-Тоо""";41708203809010
"ЧУЙСКАЯ ОБЛАСТЬ";"АЛАМУДУНСКИЙ РАЙОН";"АРАШАНСКИЙ АИЛЬНЫЙ АЙМАК";"Общественное объединение садоводов ""Тепловик""";41708203809010
"ЧУЙСКАЯ ОБЛАСТЬ";"АЛАМУДУНСКИЙ РАЙОН";"БАЙТИК АИЛЬНЫЙ АЙМАК";"Общественное объединение ""Садоводческое товарищество ""Жазуучу""";41708203855010
"ЧУЙСКАЯ ОБЛАСТЬ";"АЛАМУДУНСКИЙ РАЙОН";"БАЙТИК АИЛЬНЫЙ АЙМАК";"Общественное объединение садоводов ""ЖЫРГАЛ""";41708203855030
"ЧУЙСКАЯ ОБЛАСТЬ";"АЛАМУДУНСКИЙ РАЙОН";"БАЙТИК АИЛЬНЫЙ АЙМАК";"Общественное объединение <Садоводов ""Бай-Сай>";41708203855030
"ЧУЙСКАЯ ОБЛАСТЬ";"АЛАМУДУНСКИЙ РАЙОН";"БАЙТИК АИЛЬНЫЙ АЙМАК";"Общественное объединение садоводов ""Дружба-Прогресс""";41708203855030
"ЧУЙСКАЯ ОБЛАСТЬ";"АЛАМУДУНСКИЙ РАЙОН";"БАЙТИК АИЛЬНЫЙ АЙМАК";"Общественное объединение ""Садоводов  ""ОНОР""";41708203855030
