"БАТКЕНСКАЯ ОБЛАСТЬ";"БАТКЕНСКИЙ РАЙОН";"ДАРЫИНСКИЙ АИЛЬНЫЙ АЙМАК";"ТАБЫЛГЫ";521481204
"БАТКЕНСКАЯ ОБЛАСТЬ";"БАТКЕНСКИЙ РАЙОН";"ДАРЫИНСКИЙ АИЛЬНЫЙ АЙМАК";"ТУНУК-СУУ";521481202
"БАТКЕНСКАЯ ОБЛАСТЬ";"БАТКЕНСКИЙ РАЙОН";"ДАРЫИНСКИЙ АИЛЬНЫЙ АЙМАК";"ЧЕК";521481209
"БАТКЕНСКАЯ ОБЛАСТЬ";"БАТКЕНСКИЙ РАЙОН";"КАРА-БАКСКИЙ АИЛЬНЫЙ АЙМАК";"ДОСТУК";521482303
"БАТКЕНСКАЯ ОБЛАСТЬ";"БАТКЕНСКИЙ РАЙОН";"КАРА-БАКСКИЙ АИЛЬНЫЙ АЙМАК";"КАРА-БАК";521482301
"БАТКЕНСКАЯ ОБЛАСТЬ";"БАТКЕНСКИЙ РАЙОН";"КАРА-БАКСКИЙ АИЛЬНЫЙ АЙМАК";"КЫЗЫЛ-БЕЛЬ";521482304
"БАТКЕНСКАЯ ОБЛАСТЬ";"БАТКЕНСКИЙ РАЙОН";"КАРА-БАКСКИЙ АИЛЬНЫЙ АЙМАК";"ЧЕТ-КЫЗЫЛ";521482305
"БАТКЕНСКАЯ ОБЛАСТЬ";"БАТКЕНСКИЙ РАЙОН";"КАРА-БУЛАКСКИЙ АИЛЬНЫЙ АЙМАК";"БУЖУМ";521482401
"БАТКЕНСКАЯ ОБЛАСТЬ";"БАТКЕНСКИЙ РАЙОН";"КАРА-БУЛАКСКИЙ АИЛЬНЫЙ АЙМАК";"КАРА-БУЛАК";521482403
"БАТКЕНСКАЯ ОБЛАСТЬ";"БАТКЕНСКИЙ РАЙОН";"КЫШТУТСКИЙ АИЛЬНЫЙ АЙМАК";"ГАЗ";521483502
"БАТКЕНСКАЯ ОБЛАСТЬ";"БАТКЕНСКИЙ РАЙОН";"КЫШТУТСКИЙ АИЛЬНЫЙ АЙМАК";"КЫШТУТ";521483503
"БАТКЕНСКАЯ ОБЛАСТЬ";"БАТКЕНСКИЙ РАЙОН";"КЫШТУТСКИЙ АИЛЬНЫЙ АЙМАК";"САЙ";521483504
"БАТКЕНСКАЯ ОБЛАСТЬ";"БАТКЕНСКИЙ РАЙОН";"КЫШТУТСКИЙ АИЛЬНЫЙ АЙМАК";"СОГМЕНТ";521483505
"БАТКЕНСКАЯ ОБЛАСТЬ";"БАТКЕНСКИЙ РАЙОН";"КЫШТУТСКИЙ АИЛЬНЫЙ АЙМАК";"ТАЯН";521483501
"БАТКЕНСКАЯ ОБЛАСТЬ";"БАТКЕНСКИЙ РАЙОН";"КЫШТУТСКИЙ АИЛЬНЫЙ АЙМАК";"ЧАРБАК";521483506
"БАТКЕНСКАЯ ОБЛАСТЬ";"БАТКЕНСКИЙ РАЙОН";"САМАРКАНДЕКСКИЙ АИЛЬНЫЙ АЙМАК";"ДЖАНЫ-БАК";521484605
"БАТКЕНСКАЯ ОБЛАСТЬ";"БАТКЕНСКИЙ РАЙОН";"САМАРКАНДЕКСКИЙ АИЛЬНЫЙ АЙМАК";"ПАСКЫ-АРЫК";521484608
"БАТКЕНСКАЯ ОБЛАСТЬ";"БАТКЕНСКИЙ РАЙОН";"САМАРКАНДЕКСКИЙ АИЛЬНЫЙ АЙМАК";"САМАРКАНДЫК";521484601
"БАТКЕНСКАЯ ОБЛАСТЬ";"БАТКЕНСКИЙ РАЙОН";"СУУ-БАШЫНСКИЙ АИЛЬНЫЙ АЙМАК";"АЙГУЛЬ-ТАШ";521485205
"БАТКЕНСКАЯ ОБЛАСТЬ";"БАТКЕНСКИЙ РАЙОН";"СУУ-БАШЫНСКИЙ АИЛЬНЫЙ АЙМАК";"АПКАН";521485202
"БАТКЕНСКАЯ ОБЛАСТЬ";"БАТКЕНСКИЙ РАЙОН";"СУУ-БАШЫНСКИЙ АИЛЬНЫЙ АЙМАК";"БЕДЖЕЙ";521485203
"БАТКЕНСКАЯ ОБЛАСТЬ";"БАТКЕНСКИЙ РАЙОН";"СУУ-БАШЫНСКИЙ АИЛЬНЫЙ АЙМАК";"БОЗ-АДЫР";521485201
"БАТКЕНСКАЯ ОБЛАСТЬ";"БАТКЕНСКИЙ РАЙОН";"СУУ-БАШЫНСКИЙ АИЛЬНЫЙ АЙМАК";"КАРА-ТОКОЙ";521485204
"БАТКЕНСКАЯ ОБЛАСТЬ";"БАТКЕНСКИЙ РАЙОН";"ТЕРТ-ГЮЛЬСКИЙ АИЛЬНЫЙ АЙМАК";"АК-ОТОК";521481402
"БАТКЕНСКАЯ ОБЛАСТЬ";"БАТКЕНСКИЙ РАЙОН";"ТЕРТ-ГЮЛЬСКИЙ АИЛЬНЫЙ АЙМАК";"АК-ТУРПАК";521481403
"БАТКЕНСКАЯ ОБЛАСТЬ";"БАТКЕНСКИЙ РАЙОН";"ТЕРТ-ГЮЛЬСКИЙ АИЛЬНЫЙ АЙМАК";"ЗАР-ТАШ";521481404
"БАТКЕНСКАЯ ОБЛАСТЬ";"БАТКЕНСКИЙ РАЙОН";"ТЕРТ-ГЮЛЬСКИЙ АИЛЬНЫЙ АЙМАК";"ЧОН-ГАРА";521481405
"БАТКЕНСКАЯ ОБЛАСТЬ";"БАТКЕНСКИЙ РАЙОН";"ТЕРТ-ГЮЛЬСКИЙ АИЛЬНЫЙ АЙМАК";"ЧОН-ТАЛАА";521481406
"БАТКЕНСКАЯ ОБЛАСТЬ";"город БАТКЕН";"села в составе г.БАТКЕН";"БАЗАР-БАШЫ";541080003
"БАТКЕНСКАЯ ОБЛАСТЬ";"город БАТКЕН";"села в составе г.БАТКЕН";"БУЛАК-БАШЫ";541080001
"БАТКЕНСКАЯ ОБЛАСТЬ";"город БАТКЕН";"села в составе г.БАТКЕН";"КЫЗЫЛ-ЖОЛ";541080002
"БАТКЕНСКАЯ ОБЛАСТЬ";"город КЫЗЫЛ-КИЯ";"села в составе г. КЫЗЫЛ-КИЯ";"АК-БУЛАК";543080002
"БАТКЕНСКАЯ ОБЛАСТЬ";"город КЫЗЫЛ-КИЯ";"села в составе г. КЫЗЫЛ-КИЯ";"ДЖИН-ДЖИГЕН";543080003
"БАТКЕНСКАЯ ОБЛАСТЬ";"город КЫЗЫЛ-КИЯ";"села в составе г. КЫЗЫЛ-КИЯ";"КАРАВАН";543080001
"БАТКЕНСКАЯ ОБЛАСТЬ";"город СУЛЮКТА";"села в составе г. СУЛЮКТА";"КОЛЬЦО";542080001
"БАТКЕНСКАЯ ОБЛАСТЬ";"КАДАМЖАЙСКИЙ РАЙОН";"АБСАМАТ МАСАЛИЕВСКИЙ (КАРА-ДЕБЕНСКИЙ) АИЛЬНЫЙ АЙМАК";"АЛЫШ";525881906
"БАТКЕНСКАЯ ОБЛАСТЬ";"КАДАМЖАЙСКИЙ РАЙОН";"АБСАМАТ МАСАЛИЕВСКИЙ (КАРА-ДЕБЕНСКИЙ) АИЛЬНЫЙ АЙМАК";"КАКЫР";525881903
"БАТКЕНСКАЯ ОБЛАСТЬ";"КАДАМЖАЙСКИЙ РАЙОН";"АБСАМАТ МАСАЛИЕВСКИЙ (КАРА-ДЕБЕНСКИЙ) АИЛЬНЫЙ АЙМАК";"КАРА-ДЕБЕ";525881901
"БАТКЕНСКАЯ ОБЛАСТЬ";"КАДАМЖАЙСКИЙ РАЙОН";"АБСАМАТ МАСАЛИЕВСКИЙ (КАРА-ДЕБЕНСКИЙ) АИЛЬНЫЙ АЙМАК";"КОЖО";525881904
"БАТКЕНСКАЯ ОБЛАСТЬ";"КАДАМЖАЙСКИЙ РАЙОН";"АБСАМАТ МАСАЛИЕВСКИЙ (КАРА-ДЕБЕНСКИЙ) АИЛЬНЫЙ АЙМАК";"КОН";525881905
"БАТКЕНСКАЯ ОБЛАСТЬ";"КАДАМЖАЙСКИЙ РАЙОН";"АБСАМАТ МАСАЛИЕВСКИЙ (КАРА-ДЕБЕНСКИЙ) АИЛЬНЫЙ АЙМАК";"ЛЕСХОЗ";525881908
"БАТКЕНСКАЯ ОБЛАСТЬ";"КАДАМЖАЙСКИЙ РАЙОН";"АБСАМАТ МАСАЛИЕВСКИЙ (КАРА-ДЕБЕНСКИЙ) АИЛЬНЫЙ АЙМАК";"ОЛАГЫШ (ВАЛАКИШ)";525881902
"БАТКЕНСКАЯ ОБЛАСТЬ";"КАДАМЖАЙСКИЙ РАЙОН";"АБСАМАТ МАСАЛИЕВСКИЙ (КАРА-ДЕБЕНСКИЙ) АИЛЬНЫЙ АЙМАК";"ТАШ-КОРГОН";525881907
"БАТКЕНСКАЯ ОБЛАСТЬ";"КАДАМЖАЙСКИЙ РАЙОН";"АК-ТУРПАКСКИЙ АИЛЬНЫЙ АЙМАК";"АК-ТУРПАК";525880402
"БАТКЕНСКАЯ ОБЛАСТЬ";"КАДАМЖАЙСКИЙ РАЙОН";"АК-ТУРПАКСКИЙ АИЛЬНЫЙ АЙМАК";"ДЖАНЫ-ДЖЕР";525880403
"БАТКЕНСКАЯ ОБЛАСТЬ";"КАДАМЖАЙСКИЙ РАЙОН";"АК-ТУРПАКСКИЙ АИЛЬНЫЙ АЙМАК";"ЖАНЫ-ЖЕР (ФАКЕЛ)";525880401
"БАТКЕНСКАЯ ОБЛАСТЬ";"КАДАМЖАЙСКИЙ РАЙОН";"АК-ТУРПАКСКИЙ АИЛЬНЫЙ АЙМАК";"ЖАШ-ТИЛЕК";525880412
"БАТКЕНСКАЯ ОБЛАСТЬ";"КАДАМЖАЙСКИЙ РАЙОН";"АК-ТУРПАКСКИЙ АИЛЬНЫЙ АЙМАК";"КАЛАЧА";525880404
"БАТКЕНСКАЯ ОБЛАСТЬ";"КАДАМЖАЙСКИЙ РАЙОН";"АК-ТУРПАКСКИЙ АИЛЬНЫЙ АЙМАК";"КАРА-ТУМШУК";525880405
"БАТКЕНСКАЯ ОБЛАСТЬ";"КАДАМЖАЙСКИЙ РАЙОН";"АК-ТУРПАКСКИЙ АИЛЬНЫЙ АЙМАК";"КЕЛЕЧЕК";525880415
"БАТКЕНСКАЯ ОБЛАСТЬ";"КАДАМЖАЙСКИЙ РАЙОН";"АК-ТУРПАКСКИЙ АИЛЬНЫЙ АЙМАК";"КЫЗЫЛ-КОРГОН";525880406
"БАТКЕНСКАЯ ОБЛАСТЬ";"КАДАМЖАЙСКИЙ РАЙОН";"АК-ТУРПАКСКИЙ АИЛЬНЫЙ АЙМАК";"МИН-ЧЫНАР";525880414
"БАТКЕНСКАЯ ОБЛАСТЬ";"КАДАМЖАЙСКИЙ РАЙОН";"АК-ТУРПАКСКИЙ АИЛЬНЫЙ АЙМАК";"ОРУКЗАР";525880413
"БАТКЕНСКАЯ ОБЛАСТЬ";"КАДАМЖАЙСКИЙ РАЙОН";"АК-ТУРПАКСКИЙ АИЛЬНЫЙ АЙМАК";"ОТУКЧУ";525880407
"БАТКЕНСКАЯ ОБЛАСТЬ";"КАДАМЖАЙСКИЙ РАЙОН";"АК-ТУРПАКСКИЙ АИЛЬНЫЙ АЙМАК";"САРЫ-КАМЫШ";525880408
"БАТКЕНСКАЯ ОБЛАСТЬ";"КАДАМЖАЙСКИЙ РАЙОН";"АК-ТУРПАКСКИЙ АИЛЬНЫЙ АЙМАК";"ТОКОЙ";525880409
"БАТКЕНСКАЯ ОБЛАСТЬ";"КАДАМЖАЙСКИЙ РАЙОН";"АК-ТУРПАКСКИЙ АИЛЬНЫЙ АЙМАК";"ЧОГОРОК";525880410
"БАТКЕНСКАЯ ОБЛАСТЬ";"КАДАМЖАЙСКИЙ РАЙОН";"АК-ТУРПАКСКИЙ АИЛЬНЫЙ АЙМАК";"ЧОН-КАРА";525880411
"БАТКЕНСКАЯ ОБЛАСТЬ";"КАДАМЖАЙСКИЙ РАЙОН";"АЛГИНСКИЙ АИЛЬНЫЙ АЙМАК";"АДЫР";525880802
"БАТКЕНСКАЯ ОБЛАСТЬ";"КАДАМЖАЙСКИЙ РАЙОН";"АЛГИНСКИЙ АИЛЬНЫЙ АЙМАК";"АЛГА";525880801
"БАТКЕНСКАЯ ОБЛАСТЬ";"КАДАМЖАЙСКИЙ РАЙОН";"АЛГИНСКИЙ АИЛЬНЫЙ АЙМАК";"БЕКСЕ";525880803
"БАТКЕНСКАЯ ОБЛАСТЬ";"КАДАМЖАЙСКИЙ РАЙОН";"АЛГИНСКИЙ АИЛЬНЫЙ АЙМАК";"ЖАНЫ-ЧЕК";525880812
"БАТКЕНСКАЯ ОБЛАСТЬ";"КАДАМЖАЙСКИЙ РАЙОН";"АЛГИНСКИЙ АИЛЬНЫЙ АЙМАК";"КАЙТПАС (МЫРГЫЛЖЕК)";525880808
"БАТКЕНСКАЯ ОБЛАСТЬ";"КАДАМЖАЙСКИЙ РАЙОН";"АЛГИНСКИЙ АИЛЬНЫЙ АЙМАК";"ЧУНКУР-КЫШТАК";525880811
"БАТКЕНСКАЯ ОБЛАСТЬ";"КАДАМЖАЙСКИЙ РАЙОН";"АЛГИНСКИЙ АИЛЬНЫЙ АЙМАК";"ШАК-ШАК";525880809
"БАТКЕНСКАЯ ОБЛАСТЬ";"КАДАМЖАЙСКИЙ РАЙОН";"АЛГИНСКИЙ АИЛЬНЫЙ АЙМАК";"ШЫБРАН";525880810
"БАТКЕНСКАЯ ОБЛАСТЬ";"КАДАМЖАЙСКИЙ РАЙОН";"БИРЛИКСКИЙ АИЛЬНЫЙ АЙМАК";"БЕЛЬ";525881202
"БАТКЕНСКАЯ ОБЛАСТЬ";"КАДАМЖАЙСКИЙ РАЙОН";"БИРЛИКСКИЙ АИЛЬНЫЙ АЙМАК";"ДЖАЛ";525881203
"БАТКЕНСКАЯ ОБЛАСТЬ";"КАДАМЖАЙСКИЙ РАЙОН";"БИРЛИКСКИЙ АИЛЬНЫЙ АЙМАК";"ДЖАНЫ-КОРГОН";525881204
"БАТКЕНСКАЯ ОБЛАСТЬ";"КАДАМЖАЙСКИЙ РАЙОН";"БИРЛИКСКИЙ АИЛЬНЫЙ АЙМАК";"КИЧИ-АЙДАРКЕН";525881205
"БАТКЕНСКАЯ ОБЛАСТЬ";"КАДАМЖАЙСКИЙ РАЙОН";"БИРЛИКСКИЙ АИЛЬНЫЙ АЙМАК";"МОЛО";525881206
"БАТКЕНСКАЯ ОБЛАСТЬ";"КАДАМЖАЙСКИЙ РАЙОН";"БИРЛИКСКИЙ АИЛЬНЫЙ АЙМАК";"ОРМОШ";525881201
"БАТКЕНСКАЯ ОБЛАСТЬ";"КАДАМЖАЙСКИЙ РАЙОН";"БИРЛИКСКИЙ АИЛЬНЫЙ АЙМАК";"СУР";525881207
"БАТКЕНСКАЯ ОБЛАСТЬ";"КАДАМЖАЙСКИЙ РАЙОН";"БИРЛИКСКИЙ АИЛЬНЫЙ АЙМАК";"СЫРТ";525881208
"БАТКЕНСКАЯ ОБЛАСТЬ";"КАДАМЖАЙСКИЙ РАЙОН";"БИРЛИКСКИЙ АИЛЬНЫЙ АЙМАК";"ТЕСКЕЙ";525881209
"БАТКЕНСКАЯ ОБЛАСТЬ";"КАДАМЖАЙСКИЙ РАЙОН";"БИРЛИКСКИЙ АИЛЬНЫЙ АЙМАК";"ЧЕЧМЕ";525881210
"БАТКЕНСКАЯ ОБЛАСТЬ";"КАДАМЖАЙСКИЙ РАЙОН";"БИРЛИКСКИЙ АИЛЬНЫЙ АЙМАК";"ЭШМЕ";525881211
"БАТКЕНСКАЯ ОБЛАСТЬ";"КАДАМЖАЙСКИЙ РАЙОН";"села в составе города КАДАМЖАЙ";"ПУЛЬГОН";525861082
"БАТКЕНСКАЯ ОБЛАСТЬ";"КАДАМЖАЙСКИЙ РАЙОН";"села в составе города КАДАМЖАЙ";"ТАШ-КЫЯ";525861081
"БАТКЕНСКАЯ ОБЛАСТЬ";"КАДАМЖАЙСКИЙ РАЙОН";"села в составе города КАДАМЖАЙ";"ЧАЛ-ТАШ";525861083
"БАТКЕНСКАЯ ОБЛАСТЬ";"КАДАМЖАЙСКИЙ РАЙОН";"КОТОРМИНСКИЙ АИЛЬНЫЙ АЙМАК";"АК-КИЯ";525882502
"БАТКЕНСКАЯ ОБЛАСТЬ";"КАДАМЖАЙСКИЙ РАЙОН";"КОТОРМИНСКИЙ АИЛЬНЫЙ АЙМАК";"ГАЙРАТ";525882503
"БАТКЕНСКАЯ ОБЛАСТЬ";"КАДАМЖАЙСКИЙ РАЙОН";"КОТОРМИНСКИЙ АИЛЬНЫЙ АЙМАК";"ДЖАЛГЫЗ-БУЛАК";525882504
"БАТКЕНСКАЯ ОБЛАСТЬ";"КАДАМЖАЙСКИЙ РАЙОН";"КОТОРМИНСКИЙ АИЛЬНЫЙ АЙМАК";"КАРА-ООТ";525882505
"БАТКЕНСКАЯ ОБЛАСТЬ";"КАДАМЖАЙСКИЙ РАЙОН";"КОТОРМИНСКИЙ АИЛЬНЫЙ АЙМАК";"КАРА-ШОРО";525882506
"БАТКЕНСКАЯ ОБЛАСТЬ";"КАДАМЖАЙСКИЙ РАЙОН";"КОТОРМИНСКИЙ АИЛЬНЫЙ АЙМАК";"КЕСКЕН-ТАШ";525882507
"БАТКЕНСКАЯ ОБЛАСТЬ";"КАДАМЖАЙСКИЙ РАЙОН";"КОТОРМИНСКИЙ АИЛЬНЫЙ АЙМАК";"КЕТЕРМЕ";525882508
"БАТКЕНСКАЯ ОБЛАСТЬ";"КАДАМЖАЙСКИЙ РАЙОН";"КОТОРМИНСКИЙ АИЛЬНЫЙ АЙМАК";"КЫЗЫЛ-БУЛАК";525882501
"БАТКЕНСКАЯ ОБЛАСТЬ";"КАДАМЖАЙСКИЙ РАЙОН";"КОТОРМИНСКИЙ АИЛЬНЫЙ АЙМАК";"ЛАНГАР";525882510
"БАТКЕНСКАЯ ОБЛАСТЬ";"КАДАМЖАЙСКИЙ РАЙОН";"КОТОРМИНСКИЙ АИЛЬНЫЙ АЙМАК";"ТАМАША (МАДАНИЙ-КУРУЛУШ)";525882509
"БАТКЕНСКАЯ ОБЛАСТЬ";"КАДАМЖАЙСКИЙ РАЙОН";"КЫРГЫЗ-КЫШТАКСКИЙ АИЛЬНЫЙ АЙМАК";"БЮРГЕНДЮ ОПХ";525886104
"БАТКЕНСКАЯ ОБЛАСТЬ";"КАДАМЖАЙСКИЙ РАЙОН";"КЫРГЫЗ-КЫШТАКСКИЙ АИЛЬНЫЙ АЙМАК";"БЮРГЕНДЮ ПМК";525886105
"БАТКЕНСКАЯ ОБЛАСТЬ";"КАДАМЖАЙСКИЙ РАЙОН";"КЫРГЫЗ-КЫШТАКСКИЙ АИЛЬНЫЙ АЙМАК";"КАЙТПАС";525886103
"БАТКЕНСКАЯ ОБЛАСТЬ";"КАДАМЖАЙСКИЙ РАЙОН";"КЫРГЫЗ-КЫШТАКСКИЙ АИЛЬНЫЙ АЙМАК";"КОЖО-КОРУМ";525886102
"БАТКЕНСКАЯ ОБЛАСТЬ";"КАДАМЖАЙСКИЙ РАЙОН";"КЫРГЫЗ-КЫШТАКСКИЙ АИЛЬНЫЙ АЙМАК";"КЫРГЫЗ-КЫШТАК";525886101
"БАТКЕНСКАЯ ОБЛАСТЬ";"КАДАМЖАЙСКИЙ РАЙОН";"МАЙДАНСКИЙ АИЛЬНЫЙ АЙМАК";"АКИМБЕК";525883012
"БАТКЕНСКАЯ ОБЛАСТЬ";"КАДАМЖАЙСКИЙ РАЙОН";"МАЙДАНСКИЙ АИЛЬНЫЙ АЙМАК";"АУСТАН";525883002
"БАТКЕНСКАЯ ОБЛАСТЬ";"КАДАМЖАЙСКИЙ РАЙОН";"МАЙДАНСКИЙ АИЛЬНЫЙ АЙМАК";"БАК";525883011
"БАТКЕНСКАЯ ОБЛАСТЬ";"КАДАМЖАЙСКИЙ РАЙОН";"МАЙДАНСКИЙ АИЛЬНЫЙ АЙМАК";"ЖАНЫ-АБАД";525883013
"БАТКЕНСКАЯ ОБЛАСТЬ";"КАДАМЖАЙСКИЙ РАЙОН";"МАЙДАНСКИЙ АИЛЬНЫЙ АЙМАК";"ИСФАЙРАМ";525883009
"БАТКЕНСКАЯ ОБЛАСТЬ";"КАДАМЖАЙСКИЙ РАЙОН";"МАЙДАНСКИЙ АИЛЬНЫЙ АЙМАК";"КАРА-ДЖЫГАЧ";525883001
"БАТКЕНСКАЯ ОБЛАСТЬ";"КАДАМЖАЙСКИЙ РАЙОН";"МАЙДАНСКИЙ АИЛЬНЫЙ АЙМАК";"КАРА-ДОБО";525883008
"БАТКЕНСКАЯ ОБЛАСТЬ";"КАДАМЖАЙСКИЙ РАЙОН";"МАЙДАНСКИЙ АИЛЬНЫЙ АЙМАК";"КАРА-КЫШТАК";525883003
"БАТКЕНСКАЯ ОБЛАСТЬ";"КАДАМЖАЙСКИЙ РАЙОН";"МАЙДАНСКИЙ АИЛЬНЫЙ АЙМАК";"КАРООЛ";525883004
"БАТКЕНСКАЯ ОБЛАСТЬ";"КАДАМЖАЙСКИЙ РАЙОН";"МАЙДАНСКИЙ АИЛЬНЫЙ АЙМАК";"КЕРЕГЕ-ТАШ";525883005
"БАТКЕНСКАЯ ОБЛАСТЬ";"КАДАМЖАЙСКИЙ РАЙОН";"МАЙДАНСКИЙ АИЛЬНЫЙ АЙМАК";"МАЙДАН";525883006
"БАТКЕНСКАЯ ОБЛАСТЬ";"КАДАМЖАЙСКИЙ РАЙОН";"МАЙДАНСКИЙ АИЛЬНЫЙ АЙМАК";"ПУМ";525883007
"БАТКЕНСКАЯ ОБЛАСТЬ";"КАДАМЖАЙСКИЙ РАЙОН";"МАЙДАНСКИЙ АИЛЬНЫЙ АЙМАК";"САРЫАЛТЫН";525883010
"БАТКЕНСКАЯ ОБЛАСТЬ";"КАДАМЖАЙСКИЙ РАЙОН";"МАРКАЗСКИЙ АИЛЬНЫЙ АЙМАК";"АРПА-САЙ";525883402
"БАТКЕНСКАЯ ОБЛАСТЬ";"КАДАМЖАЙСКИЙ РАЙОН";"МАРКАЗСКИЙ АИЛЬНЫЙ АЙМАК";"ДОСТУК";525883403
"БАТКЕНСКАЯ ОБЛАСТЬ";"КАДАМЖАЙСКИЙ РАЙОН";"МАРКАЗСКИЙ АИЛЬНЫЙ АЙМАК";"КЕК-ТАЛАА";525883405
"БАТКЕНСКАЯ ОБЛАСТЬ";"КАДАМЖАЙСКИЙ РАЙОН";"МАРКАЗСКИЙ АИЛЬНЫЙ АЙМАК";"МАРКАЗ";525883401
"БАТКЕНСКАЯ ОБЛАСТЬ";"КАДАМЖАЙСКИЙ РАЙОН";"МАРКАЗСКИЙ АИЛЬНЫЙ АЙМАК";"МАЯК";525883406
"БАТКЕНСКАЯ ОБЛАСТЬ";"КАДАМЖАЙСКИЙ РАЙОН";"МАРКАЗСКИЙ АИЛЬНЫЙ АЙМАК";"ПЫЛДЫРАК";525883407
"БАТКЕНСКАЯ ОБЛАСТЬ";"КАДАМЖАЙСКИЙ РАЙОН";"ОРОЗБЕКОВСКИЙ АИЛЬНЫЙ АЙМАК";"КУЛДУ";525884202
"БАТКЕНСКАЯ ОБЛАСТЬ";"КАДАМЖАЙСКИЙ РАЙОН";"ОРОЗБЕКОВСКИЙ АИЛЬНЫЙ АЙМАК";"ОРОЗБЕКОВО";525884201
"БАТКЕНСКАЯ ОБЛАСТЬ";"КАДАМЖАЙСКИЙ РАЙОН";"СОВЕТСКИЙ АЙЫЛНЫЙ АЙМАК";"СОВЕТСКИЙ";525886401
"БАТКЕНСКАЯ ОБЛАСТЬ";"КАДАМЖАЙСКИЙ РАЙОН";"СОВЕТСКИЙ ПОСЕЛКОВЫЙ АЙМАК";"СОВЕТСКИЙ";525853001
"БАТКЕНСКАЯ ОБЛАСТЬ";"КАДАМЖАЙСКИЙ РАЙОН";"УЧ-КОРГОНСКИЙ АИЛЬНЫЙ АЙМАК";"БОЗ";525884910
"БАТКЕНСКАЯ ОБЛАСТЬ";"КАДАМЖАЙСКИЙ РАЙОН";"УЧ-КОРГОНСКИЙ АИЛЬНЫЙ АЙМАК";"ВАЛАКИШ";525884902
"БАТКЕНСКАЯ ОБЛАСТЬ";"КАДАМЖАЙСКИЙ РАЙОН";"УЧ-КОРГОНСКИЙ АИЛЬНЫЙ АЙМАК";"КАКЫР";525884903
"БАТКЕНСКАЯ ОБЛАСТЬ";"КАДАМЖАЙСКИЙ РАЙОН";"УЧ-КОРГОНСКИЙ АИЛЬНЫЙ АЙМАК";"КАЛАЧА";525884904
"БАТКЕНСКАЯ ОБЛАСТЬ";"КАДАМЖАЙСКИЙ РАЙОН";"УЧ-КОРГОНСКИЙ АИЛЬНЫЙ АЙМАК";"КАЛТАК";525884905
"БАТКЕНСКАЯ ОБЛАСТЬ";"КАДАМЖАЙСКИЙ РАЙОН";"УЧ-КОРГОНСКИЙ АИЛЬНЫЙ АЙМАК";"КАМБАРАБАД";525884911
